database,year,title,authors,type,journal_or_source,volume,issue,pages,doi,url,other_urls,query
Crossref,1948,A. O. Lovejoy as Historian of Philosophy,George Boas,journal-article,Journal of the History of Ideas,9,4,404,10.2307/2707213,https://doi.org/10.2307/2707213,,Lovejoy related ideas
Crossref,1948,Arthur O. Lovejoy and the Theory of Historiography,Maurice Mandelbaum,journal-article,Journal of the History of Ideas,9,4,412,10.2307/2707214,https://doi.org/10.2307/2707214,,Lovejoy related ideas
Crossref,1923,IV.—‘REPRESENTATIVE IDEAS’ IN MALEBRANCHE AND ARNAULD,A. O. LOVEJOY,journal-article,Mind,XXXII,128,449-461,10.1093/mind/xxxii.128.449,https://doi.org/10.1093/mind/xxxii.128.449,,Lovejoy related ideas
Crossref,1949,Essays in the History of Ideas.,Arnold Isenberg; Arthur O. Lovejoy,journal-article,The Philosophical Review,58,4,372,10.2307/2182084,https://doi.org/10.2307/2182084,,Lovejoy related ideas
Crossref,1950,Essays in the History of Ideas.,A. O. Aldridge; Arthur O. Lovejoy,journal-article,Modern Language Notes,65,8,545,10.2307/2909304,https://doi.org/10.2307/2909304,,Lovejoy related ideas
Crossref,1949,<i>Essays in the History of Ideas</i>. Arthur O. Lovejoy,Harry Levin,journal-article,Isis,40,1,85-87,10.1086/349023,https://doi.org/10.1086/349023,,Lovejoy related ideas
Crossref,1963,Arthur O. Lovejoy and the History of Ideas,John Herman Randall,journal-article,Philosophy and Phenomenological Research,23,4,475,10.2307/2104513,https://doi.org/10.2307/2104513,,Lovejoy related ideas
Crossref,1949,Essays in the History of Ideas,Sidney Ratner; Arthur O. Lovejoy,journal-article,The American Historical Review,54,4,850,10.2307/1844306,https://doi.org/10.2307/1844306,,Lovejoy related ideas
Crossref,1950,Essays in the History of Ideas,H. T. C.; Arthur O. Lovejoy,journal-article,The Journal of Philosophy,47,1,22,10.2307/2019435,https://doi.org/10.2307/2019435,,Lovejoy related ideas
Crossref,1951,Essays in the History of Ideas by Arthur O. Lovejoy,A. J. McNicholl,journal-article,The Thomist: A Speculative Quarterly Review,14,3,407-412,10.1353/tho.1951.0016,https://doi.org/10.1353/tho.1951.0016,,Lovejoy related ideas
Crossref,1951,<i>Essays in the History of Ideas</i>. Arthur O. Lovejoy,James Luther Adams,journal-article,The Journal of Religion,31,1,56-58,10.1086/484075,https://doi.org/10.1086/484075,,Lovejoy related ideas
Crossref,1936,"Primitivism and Related Ideas in Antiquity. By Arthur O. Lovejoy and George Boas. With supplementary essays by W. F. Albright and P. E. Dumont. (Baltimore: Johns Hopkins Press; London: Oxford University Press, Humphrey Milford. 1935. Pp. xv + 482. Price $5; 22s.)",J. R. de la H. Marett,journal-article,Philosophy,11,42,248-249,10.1017/s0031819100033878,https://doi.org/10.1017/s0031819100033878,,Lovejoy related ideas
Crossref,1949,<i>Essays in the History of Ideas</i>. Arthur O. Lovejoy,Crane Brinton,journal-article,The Journal of Modern History,21,4,344-345,10.1086/237298,https://doi.org/10.1086/237298,,Lovejoy related ideas
Crossref,1936,"The Noble Savage - A. O. Lovejoy and G. Boas: Primitivism and Related Ideas in Antiquity. With supplementary papers by W. F. Allright and P.-E. Dumont. Pp. xiii + 482. Baltimore: Johns Hopkins Press (London: Milford), 1935. Cloth, $5 or 22s. 6d.",A. W. Gomme,journal-article,The Classical Review,50,2,77-78,10.1017/s0009840x0007623x,https://doi.org/10.1017/s0009840x0007623x,,Lovejoy related ideas
Crossref,1949,"Essays in the History of Ideas. By <i>Arthur O. Lovejoy</i>. (Baltimore: Johns Hopkins Press. 1948. Pp. xvii, 359. $5.00.)",Sidney Ratner,journal-article,The American Historical Review,54,4,850-851,10.1086/ahr/54.4.850,https://doi.org/10.1086/ahr/54.4.850,,Lovejoy related ideas
Crossref,1951,"Essays in the History of Ideas. By Arthur O. Lovejoy. (The Johns Hopkins Press, Baltimore; London, Cumberlege. 1948. Pp. 354. Price 27s. 6d.",D. J. Allan,journal-article,Philosophy,26,97,173-176,10.1017/s0031819100026929,https://doi.org/10.1017/s0031819100026929,,Lovejoy related ideas
Crossref,1911,"Lovejoy, A. O. Schopenhauer as an Evolutionist",A.O. Lovejoy,journal-article,Kant-Studien,16,1-3,,10.1515/kant-1911-0177,https://doi.org/10.1515/kant-1911-0177,,Lovejoy related ideas
Crossref,1911,"Lovejoy, Α. O. Kant and Evolution",A.O. Lovejoy,journal-article,Kant-Studien,16,1-3,,10.1515/kant-1911-0176,https://doi.org/10.1515/kant-1911-0176,,Lovejoy related ideas
Crossref,1956,FUNDAMENTAL STATISTICAL IDEAS AS RELATED TO EXPLOSIVE SENSITIVITY TESTS,L. D. Hampton,report,,,,,10.21236/ad0114064,https://doi.org/10.21236/ad0114064,,Lovejoy related ideas
Crossref,1931,The Revolt against Dualism: an Inquiry concerning the Existence of Ideas. By Arthur O. Lovejoy. (London: George Allen &amp; Unwin Ltd.1930. Pp. xii + 325. Price 15s.),L. S. Stebbing,journal-article,Philosophy,6,22,240-242,10.1017/s0031819100045277,https://doi.org/10.1017/s0031819100045277,,Lovejoy related ideas
Crossref,1900,Modern ideas of evolution as related to revelation and science /,John William Dawson,monograph,,,,,10.5962/bhl.title.167542,https://doi.org/10.5962/bhl.title.167542,,Lovejoy related ideas
Crossref,1919,"Hogs, by A.J. Lovejoy, with supplementary chapters on feeding by John M. Evvard ...",A. J. Lovejoy; John M. Evvard,monograph,,,,,10.5962/bhl.title.20972,https://doi.org/10.5962/bhl.title.20972,,Lovejoy related ideas
Crossref,1890,Modern ideas of evolution as related to revelation and science,J. W. Dawson,monograph,,,,,10.5962/bhl.title.18937,https://doi.org/10.5962/bhl.title.18937,,Lovejoy related ideas
Crossref,1949,"Arthur O. Lovejoy, <i>Essays in the History of Ideas</i>",René Wellek,journal-article,"The Germanic Review: Literature, Culture, Theory",24,4,306-310,10.1080/19306962.1949.11786443,https://doi.org/10.1080/19306962.1949.11786443,,Lovejoy related ideas
Crossref,1966,Origins of Current Ideas About Calcification,MARSHALL R. URIST,journal-article,Clinical Orthopaedics and Related Research,44,,13???40,10.1097/00003086-196600440-00003,https://doi.org/10.1097/00003086-196600440-00003,,Lovejoy related ideas
Crossref,1966,Origins of Current Ideas About Calcification,MARSHALL R. URIST,journal-article,Clinical Orthopaedics and Related Research,44,1,13???40,10.1097/00003086-196601000-00003,https://doi.org/10.1097/00003086-196601000-00003,,Lovejoy related ideas
Crossref,1936,A Documentary History of Primitivism and Related Ideas,,journal-article,Nature,138,3483,187-187,10.1038/138187d0,https://doi.org/10.1038/138187d0,,Lovejoy related ideas
Crossref,1962,4. Immune Reactions Not Related to Antibody,,book-chapter,The Integrity of the Body,,,42-50,10.4159/harvard.9780674731370.c4,https://doi.org/10.4159/harvard.9780674731370.c4,,Lovejoy related ideas
Crossref,1920,Michigan's millions of idle acres,P. S. Lovejoy; Fred E. Janette,monograph,,,,,10.5962/bhl.title.26795,https://doi.org/10.5962/bhl.title.26795,,Lovejoy related ideas
Crossref,1950,Essays on Primitivism and Related Ideas in the Middle Ages,"Grover Cronin,",journal-article,Thought,25,3,572-574,10.5840/thought1950253166,https://doi.org/10.5840/thought1950253166,,Lovejoy related ideas
Crossref,1953,"IV. Corporatism and Related Schools, 1870–1918",,book-chapter,"French Corporative Theory, 1789–1948",,,97-121,10.7312/elbo91224-005,https://doi.org/10.7312/elbo91224-005,,Lovejoy related ideas
Crossref,1909,The child in industry,Owen R. Lovejoy,dataset,PsycEXTRA Dataset,,,,10.1037/e533612009-121,https://doi.org/10.1037/e533612009-121,,Lovejoy related ideas
Crossref,1948,Primitivism and Related Ideas in Sturm Und Drang Literature,Stuart Atkins,journal-article,Modern Language Quarterly,9,3,376-377,10.1215/00267929-9-3-376,https://doi.org/10.1215/00267929-9-3-376,,Lovejoy related ideas
Crossref,1968,The Administrator and His Problems Related to Sex,Glenn C. Atkyns,journal-article,"The Clearing House: A Journal of Educational Strategies, Issues and Ideas",42,6,372-375,10.1080/00098655.1968.11477518,https://doi.org/10.1080/00098655.1968.11477518,,Lovejoy related ideas
Crossref,1937,A Documentary History of Primitivism and Related Ideas,M. I. Finkelstein,journal-article,Zeitschrift für Sozialforschung,6,2,440-441,10.5840/zfs19376294,https://doi.org/10.5840/zfs19376294,,Lovejoy related ideas
Crossref,1912,Sal vet swine book,F. D. Coburn; Robert. Evans; A. J. Lovejoy; E.C. Stone,monograph,,,,,10.5962/bhl.title.43687,https://doi.org/10.5962/bhl.title.43687,,Lovejoy related ideas
Crossref,1969,The Eightness of Adam and Related “Gnostic” Ideas in the Paracelsian Corpus,Walter Pagel; Marianne Winder,journal-article,Ambix,16,3,119-139,10.1179/000269869790223232,https://doi.org/10.1179/000269869790223232,,Lovejoy related ideas
Crossref,1948,Primitivism and Related Ideas in Sturm und Drang Literature,Carl Hammer; Edith Amelie Runge,journal-article,The German Quarterly,21,2,139,10.2307/400652,https://doi.org/10.2307/400652,,Lovejoy related ideas
Crossref,1948,Essays on Primitivism and Related Ideas in the Middle Ages.,Norman Cohn; George Boas,journal-article,The Philosophical Review,57,6,611,10.2307/2181801,https://doi.org/10.2307/2181801,,Lovejoy related ideas
Crossref,1951,"Primitivism and Related Ideas in Eighteenth Century German Lyric Poetry, 1680-1740",Erich Eichholz; Erich August Gottlieb Albrecht,journal-article,Books Abroad,25,4,386,10.2307/40095808,https://doi.org/10.2307/40095808,,Lovejoy related ideas
Crossref,1948,Primitivism and Related Ideas in Sturm und Drang Literature.,Bernhard Blume; Edith Amelie Runge,journal-article,Modern Language Notes,63,8,557,10.2307/2909817,https://doi.org/10.2307/2909817,,Lovejoy related ideas
Crossref,1965,Lovejoy: Martyr to Freedom (review),,journal-article,Civil War History,11,3,290-291,10.1353/cwh.1965.0093,https://doi.org/10.1353/cwh.1965.0093,,Lovejoy related ideas
Crossref,1966,A study of creative reasoning facility and other variables as related to Academic Achievement,Newell Van Pelt,journal-article,"The Clearing House: A Journal of Educational Strategies, Issues and Ideas",41,3,170-171,10.1080/00098655.1966.11477335,https://doi.org/10.1080/00098655.1966.11477335,,Lovejoy related ideas
Crossref,1951,404. To Messrs. Lovejoy. 27 February.,Anthony Trollope,book-chapter,The Letters of Anthony Trollope,,,,10.1093/oseo/instance.00193543,https://doi.org/10.1093/oseo/instance.00193543,,Lovejoy related ideas
Crossref,1947,Primitivism and Related Ideas in 'Sturm und Drang' Literature,August Closs; A. Runge,journal-article,The Modern Language Review,42,1,147,10.2307/3716973,https://doi.org/10.2307/3716973,,Lovejoy related ideas
Crossref,1969,The Eightness of Adam and Related “Gnostic” Ideas in the Paracelsian Corpus,Walter Pagel; Marianne Winder,journal-article,Ambix,16,3,119-139,10.1179/amb.1969.16.3.119,https://doi.org/10.1179/amb.1969.16.3.119,,Lovejoy related ideas
Crossref,1914,Reply to Professor Lovejoy,James H. Leuba,journal-article,Ethics,24,4,452,10.1086/206853,https://doi.org/10.1086/206853,,Lovejoy related ideas
Crossref,1940,Coleridge and Kant's Two Worlds,Arthur O. Lovejoy,journal-article,ELH,7,4,341,10.2307/2871524,https://doi.org/10.2307/2871524,,Lovejoy related ideas
Crossref,1968,Owen Lovejoy: Abolitionist in Congress (review),,journal-article,Civil War History,14,2,188-189,10.1353/cwh.1968.0014,https://doi.org/10.1353/cwh.1968.0014,,Lovejoy related ideas
Crossref,1911,The Import of Vitalism,A. O. Lovejoy,journal-article,Science,34,864,75-80,10.1126/science.34.864.75.b,https://doi.org/10.1126/science.34.864.75.b,,Lovejoy related ideas
Crossref,1907,Professor Ormond's philosophy.,Arthur O. Lovejoy,journal-article,Psychological Bulletin,4,11,339-349,10.1037/h0075121,https://doi.org/10.1037/h0075121,,Lovejoy related ideas
Crossref,1918,The Demon of Noonday and Some Related Ideas,William H. Worrell,journal-article,Journal of the American Oriental Society,38,,160,10.2307/592600,https://doi.org/10.2307/592600,,Lovejoy related ideas
Crossref,1933,America’s Wandering Boys,Owen R. Lovejoy,journal-article,Current History,37,5,565-570,10.1525/curh.1933.37.5.565,https://doi.org/10.1525/curh.1933.37.5.565,,Lovejoy related ideas
Crossref,1909,Das Kausalitatsproblem der Biologie,A. O. Lovejoy,journal-article,Science,30,778,761-766,10.1126/science.30.778.761-a,https://doi.org/10.1126/science.30.778.761-a,,Lovejoy related ideas
Crossref,1965,"Methods of Estimating Reserves of Crude Oil, Natural Gas, and Natural Gas Liquids",Wallce Lovejoy,edited-book,,,,,10.56021/9780801803987,https://doi.org/10.56021/9780801803987,,Lovejoy related ideas
Crossref,1936,Primitivism and Related Ideas in Antiquity,John M. Cooper,journal-article,New Scholasticism,10,3,280-281,10.5840/newscholas193610346,https://doi.org/10.5840/newscholas193610346,,Lovejoy related ideas
Crossref,1969,III. SYMBOLIC REPRESENTATION AND ITS STRUCTURAL VARIETIES IN THE LINGUISTIC EXPRESSION AS RELATED TO THE NUCLEAR HYPOTHESIS,,book-chapter,A structural inquiry into the symbolic representation of ideas,,,83-139,10.1515/9783111655390-005,https://doi.org/10.1515/9783111655390-005,,Lovejoy related ideas
Crossref,1962,"Aerosols, Bronchodilators and Mucolytic Agents",Frank W. Lovejoy; Paul E. Morrow,journal-article,Anesthesiology,23,4,460-472,10.1097/00000542-196207000-00006,https://doi.org/10.1097/00000542-196207000-00006,,Lovejoy related ideas
Crossref,1951,523. To Mr. Lovejoy. 23 July. Athenaeum Club.,Anthony Trollope,book-chapter,The Letters of Anthony Trollope,,,,10.1093/oseo/instance.00193666,https://doi.org/10.1093/oseo/instance.00193666,,Lovejoy related ideas
Crossref,1924,Committees,Arthur O. Lovejoy,journal-article,Bulletin of the American Association of University Professors,10,6,11,10.2307/40217333,https://doi.org/10.2307/40217333,,Lovejoy related ideas
Crossref,1911,William James as Philosopher,Arthur O. Lovejoy,journal-article,Ethics,21,2,125,10.1086/206575,https://doi.org/10.1086/206575,,Lovejoy related ideas
Crossref,1923,Rousseau's Pessimist,Arthur O. Lovejoy,journal-article,Modern Language Notes,38,8,449,10.2307/2915231,https://doi.org/10.2307/2915231,,Lovejoy related ideas
Crossref,1949,Essays on Primitivism and Related Ideas in the Middle Ages,J. L. B.; George Boas,journal-article,The Journal of Philosophy,46,22,720,10.2307/2020246,https://doi.org/10.2307/2020246,,Lovejoy related ideas
Crossref,1963,The Great Chain of Being,Arthur O. Lovejoy,edited-book,,,,,10.4159/9780674040335,https://doi.org/10.4159/9780674040335,,Lovejoy related ideas
Crossref,1950,Essays on Primitivism and Related Ideas in the Middle Ages.,W. H. Hay; George Boas,journal-article,Philosophy and Phenomenological Research,11,1,124,10.2307/2103722,https://doi.org/10.2307/2103722,,Lovejoy related ideas
Crossref,1906,On Kant’s Reply to Hume.,Arthur Lovejoy,journal-article,Archiv für Geschichte der Philosophie,19,3,,10.1515/agph.1906.19.3.380,https://doi.org/10.1515/agph.1906.19.3.380,,Lovejoy related ideas
Crossref,1961,Gas Rate Fundamentals,Wallace F. Lovejoy,journal-article,Southern Economic Journal,27,3,254,10.2307/1055102,https://doi.org/10.2307/1055102,,Lovejoy related ideas
Crossref,1905,Hobbes.,A. O. Lovejoy; Leslie Stephen,journal-article,The Philosophical Review,14,1,97,10.2307/2176433,https://doi.org/10.2307/2176433,,Lovejoy related ideas
Crossref,1911,The Import of Vitalism,A. O. Lovejoy,journal-article,Science,34,864,75-80,10.1126/science.34.864.75-b,https://doi.org/10.1126/science.34.864.75-b,,Lovejoy related ideas
Crossref,1962,Nuclear orientation of Tb156,C.A. Lovejoy; D.A. Shirley,journal-article,Nuclear Physics,30,,452-461,10.1016/0029-5582(62)90069-x,https://doi.org/10.1016/0029-5582(62)90069-x,,Lovejoy related ideas
Crossref,1913,The Practical Tendencies of Bergsonism. II,Arthur O. Lovejoy,journal-article,Ethics,23,4,419,10.1086/206767,https://doi.org/10.1086/206767,,Lovejoy related ideas
Crossref,1930,Ethics.,Arthur O. Lovejoy; Frank Chapman Sharp,journal-article,The Philosophical Review,39,6,613,10.2307/2179689,https://doi.org/10.2307/2179689,,Lovejoy related ideas
Crossref,1964,The Modern Family.,Albert Lovejoy; Robert F. Winch,journal-article,Social Forces,43,1,114,10.2307/2575980,https://doi.org/10.2307/2575980,,Lovejoy related ideas
Crossref,1920,Lafayette College,Arthur O. Lovejoy,journal-article,Bulletin of the American Association of University Professors,6,6,10,10.2307/40216992,https://doi.org/10.2307/40216992,,Lovejoy related ideas
Crossref,1933,Monboddo and Rousseau,Arthur O. Lovejoy,journal-article,Modern Philology,30,3,275-296,10.1086/388043,https://doi.org/10.1086/388043,,Lovejoy related ideas
Crossref,1911,The Meaning of Vitalism,Arthur O. Lovejoy,journal-article,Science,33,851,610-614,10.1126/science.33.851.610,https://doi.org/10.1126/science.33.851.610,,Lovejoy related ideas
Crossref,1967,High school students' ideas with respect to certain concepts related to chemical formulas and equations,Seymour Glassman,journal-article,Science Education,51,1,84-103,10.1002/sce.3730510119,https://doi.org/10.1002/sce.3730510119,,Lovejoy related ideas
Crossref,1945,Alva Bush Lovejoy,,journal-article,The Annals of Iowa,26,3,241-242,10.17077/0003-4827.6382,https://doi.org/10.17077/0003-4827.6382,,Lovejoy related ideas
Crossref,1921,Profit-Sharing and Industrial Peace,Arthur O. Lovejoy,journal-article,Ethics,31,3,241,10.1086/207291,https://doi.org/10.1086/207291,,Lovejoy related ideas
